Database,Talker,Age,Gender,category,Quantity,Word,Token,F1,F2
Persson2021,SW_011,44,female,[iː],long,hid,6,397.408056256422,2483.40339577206
Persson2021,SW_011,44,female,[iː],long,hid,7,345.247343882004,2386.71068863973
Persson2021,SW_011,44,female,[iː],long,hid,8,325.409732634196,2607.55683430063
Persson2021,SW_011,44,female,[iː],long,hid,9,331.173071096896,2320.46657025785
Persson2021,SW_011,44,female,[iː],long,hid,10,341.507672647631,2430.97436296944
Persson2021,SW_011,44,female,[ɪ],short,hidd,1,424.017975564061,2687.88009075126
Persson2021,SW_011,44,female,[ɪ],short,hidd,2,393.625098388773,3036.48310663522
Persson2021,SW_011,44,female,[ɪ],short,hidd,3,440.290729038114,2864.94912564237
Persson2021,SW_011,44,female,[ɪ],short,hidd,4,427.252060591008,2821.03790421281
Persson2021,SW_011,44,female,[ɪ],short,hidd,5,438.657427571874,2854.95761961993
Persson2021,SW_011,44,female,[ɪ],short,hidd,6,414.669390950496,2784.5381365209
Persson2021,SW_011,44,female,[ɪ],short,hidd,7,404.10237231021,2782.56700642632
Persson2021,SW_011,44,female,[ɪ],short,hidd,8,430.904484762952,2701.67213932426
Persson2021,SW_011,44,female,[ɪ],short,hidd,9,396.7305514878,2709.31326016417
Persson2021,SW_011,44,female,[ɪ],short,hidd,10,420.64922414693,2670.23003719379
Persson2021,SW_011,44,female,[uː],long,hod,1,595.968086124112,996.657821623493
Persson2021,SW_011,44,female,[uː],long,hod,1,595.968086124112,996.657821623493
Persson2021,SW_011,44,female,[uː],long,hod,2,381.542131268195,863.0676770736
Persson2021,SW_011,44,female,[uː],long,hod,3,359.908534321564,831.518126799119
Persson2021,SW_011,44,female,[uː],long,hod,4,389.514328458778,835.917684690154
Persson2021,SW_011,44,female,[uː],long,hod,5,370.556268772469,921.952496865293
Persson2021,SW_011,44,female,[uː],long,hod,6,400.949898904981,832.210031059354
Persson2021,SW_011,44,female,[uː],long,hod,7,367.33193383408,768.465345788824
Persson2021,SW_011,44,female,[uː],long,hod,8,391.093575226711,741.90254492165
Persson2021,SW_011,44,female,[uː],long,hod,9,404.66929007338,766.193495556404
Persson2021,SW_011,44,female,[uː],long,hod,10,437.862378806513,565.417929030581
Persson2021,SW_011,44,female,[ʊ],short,hodd,1,489.24969364887,937.39677387474
Persson2021,SW_011,44,female,[ʊ],short,hodd,2,469.455998147065,819.069507588669
Persson2021,SW_011,44,female,[ʊ],short,hodd,3,451.404269413471,934.338693333484
Persson2021,SW_011,44,female,[ʊ],short,hodd,4,445.757193272968,845.162229
Persson2021,SW_011,44,female,[ʊ],short,hodd,5,456.010234327015,914.289426660508
Persson2021,SW_011,44,female,[ʊ],short,hodd,6,486.465863840511,834.549423176675
Persson2021,SW_011,44,female,[ʊ],short,hodd,7,478.39568240222,803.643686051425
Persson2021,SW_011,44,female,[ʊ],short,hodd,8,473.165736928101,824.094231442995
Persson2021,SW_011,44,female,[ʊ],short,hodd,9,481.196664795985,913.507629669595
Persson2021,SW_011,44,female,[ʊ],short,hodd,10,457.220854274746,938.048044217226
Persson2021,SW_011,44,female,[ʉː],long,hud,1,411.170389132624,1848.26998445406
Persson2021,SW_011,44,female,[ʉː],long,hud,2,382.396038175841,1906.44655015032
Persson2021,SW_011,44,female,[ʉː],long,hud,3,346.761383441743,1833.53730548929
Persson2021,SW_011,44,female,[ʉː],long,hud,4,386.502199381134,1869.24744847082
Persson2021,SW_011,44,female,[ʉː],long,hud,5,350.76474798463,1784.93871964195
Persson2021,SW_011,44,female,[ʉː],long,hud,6,363.301342419977,1841.24636721965
Persson2021,SW_011,44,female,[ʉː],long,hud,7,359.846666764304,1923.4500236775
Persson2021,SW_011,44,female,[ʉː],long,hud,8,343.957394758161,1822.6656634012
Persson2021,SW_011,44,female,[ʉː],long,hud,9,362.325181949142,1972.48598401629
Persson2021,SW_011,44,female,[ʉː],long,hud,10,351.584318427015,1875.97786707485
Persson2021,SW_011,44,female,[ɵ],short,hudd,1,460.620581817839,1355.91261307867
Persson2021,SW_011,44,female,[ɵ],short,hudd,2,456.078949275773,1301.68010974085
Persson2021,SW_011,44,female,[ɵ],short,hudd,3,475.232600398272,1358.42717725976
Persson2021,SW_011,44,female,[ɵ],short,hudd,4,451.827878160512,1307.96228259464
Persson2021,SW_011,44,female,[ɵ],short,hudd,5,451.906910762887,1378.90747583388
Persson2021,SW_011,44,female,[ɵ],short,hudd,6,493.453364335333,1314.48196809395
Persson2021,SW_011,44,female,[ɵ],short,hudd,7,480.478684668103,1257.62543041701
Persson2021,SW_011,44,female,[ɵ],short,hudd,8,461.040065640281,1282.01646628946
Persson2021,SW_011,44,female,[ɵ],short,hudd,9,418.410661826714,1339.7752107946
Persson2021,SW_011,44,female,[ɵ],short,hudd,10,446.001532896642,1331.49832981107
Persson2021,SW_011,44,female,[yː],long,hyd,1,403.015761751019,2208.64412168924
Persson2021,SW_011,44,female,[yː],long,hyd,2,346.649518779388,2184.24927793964
Persson2021,SW_011,44,female,[yː],long,hyd,3,344.736422540198,2165.56162427568
Persson2021,SW_011,44,female,[yː],long,hyd,4,349.209664404443,2200.3410970084
Persson2021,SW_011,44,female,[yː],long,hyd,5,346.876099449819,2222.9615944743
Persson2021,SW_011,44,female,[yː],long,hyd,6,322.709842546312,2045.21045798399
Persson2021,SW_011,44,female,[yː],long,hyd,7,340.124295127144,2001.34689321484
Persson2021,SW_011,44,female,[yː],long,hyd,8,336.761007849129,2062.0434459894
Persson2021,SW_011,44,female,[yː],long,hyd,9,348.795271766085,2070.13770481825
Persson2021,SW_011,44,female,[yː],long,hyd,10,350.548270491864,2098.81927530008
Persson2021,SW_011,44,female,[ʏ],short,hydd,1,439.029359315107,2248.42888572103
Persson2021,SW_011,44,female,[ʏ],short,hydd,2,422.693320139274,2406.33692040419
Persson2021,SW_011,44,female,[ʏ],short,hydd,3,404.863653181146,2461.67286623927
Persson2021,SW_011,44,female,[ʏ],short,hydd,4,436.457283996356,2316.83359545825
Persson2021,SW_011,44,female,[ʏ],short,hydd,5,439.634517505026,2355.76985311408
Persson2021,SW_011,44,female,[ʏ],short,hydd,6,412.528202962439,2354.90965707834
Persson2021,SW_011,44,female,[ʏ],short,hydd,7,458.967783147365,2366.90723981589
Persson2021,SW_011,44,female,[ʏ],short,hydd,8,450.980609264813,2427.55632650433
Persson2021,SW_011,44,female,[ʏ],short,hydd,9,446.494158363867,2376.03718701435
Persson2021,SW_011,44,female,[ʏ],short,hydd,10,426.658581794642,2405.41111147643
Persson2021,SW_011,44,female,[ɛː],long,häd,1,827.844196905356,2038.70865106586
Persson2021,SW_011,44,female,[ɛː],long,häd,2,786.527341285614,2122.19834082271
Persson2021,SW_011,44,female,[ɛː],long,häd,3,777.555130551328,2174.19415656619
Persson2021,SW_011,44,female,[ɛː],long,häd,4,843.554464766873,2214.28174944853
Persson2021,SW_011,44,female,[ɛː],long,häd,5,764.148553947826,2030.23977048297
Persson2021,SW_011,44,female,[ɛː],long,häd,6,852.600600907037,1953.74531113684
Persson2021,SW_011,44,female,[ɛː],long,häd,7,746.911999884559,1918.2432626448
Persson2021,SW_011,44,female,[ɛː],long,häd,8,748.897755614322,1891.82295560079
Persson2021,SW_011,44,female,[ɛː],long,häd,9,731.168237461226,1930.3227796376
Persson2021,SW_011,44,female,[ɛː],long,häd,10,741.660319744227,1903.23362384446
Persson2021,SW_011,44,female,[ɛ],short,hädd,11,658.292213428147,2112.36009013177
Persson2021,SW_011,44,female,[ɛ],short,hädd,12,696.753778738539,1935.21764516244
Persson2021,SW_011,44,female,[ɛ],short,hädd,13,721.590256035273,1982.89345476345
Persson2021,SW_011,44,female,[ɛ],short,hädd,14,773.923924090688,2083.12359653236
Persson2021,SW_011,44,female,[ɛ],short,hädd,15,751.665708054165,2040.67205850163
Persson2021,SW_011,44,female,[ɛ],short,hädd,16,759.096599421369,2294.47918826538
Persson2021,SW_011,44,female,[ɛ],short,hädd,17,777.622509541877,2194.35187553571
Persson2021,SW_011,44,female,[ɛ],short,hädd,18,819.660408009748,2158.78114130727
Persson2021,SW_011,44,female,[ɛ],short,hädd,19,751.349641086523,2248.38361047421
Persson2021,SW_011,44,female,[ɛ],short,hädd,20,809.076607069833,2180.6813863832
Persson2021,SW_011,44,female,[æː],long,härd,1,828.972733384048,1667.60811140088
Persson2021,SW_011,44,female,[æː],long,härd,2,888.240379131174,1678.66925266575
Persson2021,SW_011,44,female,[æː],long,härd,3,793.8547,1628.764489
Persson2021,SW_011,44,female,[æː],long,härd,4,800.31216562607,1737.17594546533
Persson2021,SW_011,44,female,[æː],long,härd,5,847.167459590905,1719.47063245845
Persson2021,SW_011,44,female,[æː],long,härd,6,875.549823144002,1745.04243264274
Persson2021,SW_011,44,female,[æː],long,härd,7,869.455944400542,1673.28163962624
Persson2021,SW_011,44,female,[æː],long,härd,8,839.309406883401,1746.21771226574
Persson2021,SW_011,44,female,[æː],long,härd,9,836.482589649714,1681.4524238729
Persson2021,SW_011,44,female,[æː],long,härd,10,848.113043277905,1668.60792971894
Persson2021,SW_011,44,female,[æ],short,härr,1,844.083566201057,1748.07113090635
Persson2021,SW_011,44,female,[æ],short,härr,2,906.183850238309,1639.67536304101
Persson2021,SW_011,44,female,[æ],short,härr,3,842.009212631273,1736.93565035556
Persson2021,SW_011,44,female,[æ],short,härr,4,933.177811209923,1689.04784629217
Persson2021,SW_011,44,female,[æ],short,härr,5,860.178971464231,1695.07402348074
Persson2021,SW_011,44,female,[æ],short,härr,6,837.613404341436,1783.64888601422
Persson2021,SW_011,44,female,[æ],short,härr,7,852.109186668438,1931.23954999222
Persson2021,SW_011,44,female,[æ],short,härr,8,877.444373638047,1800.37753857771
Persson2021,SW_011,44,female,[æ],short,härr,9,819.961460340689,1794.72360445974
Persson2021,SW_011,44,female,[æ],short,härr,10,837.143606681862,1729.60051818278
Persson2021,SW_011,44,female,[oː],long,håd,1,463.961430931032,698.785262058802
Persson2021,SW_011,44,female,[oː],long,håd,2,426.199565820713,606.417383225908
Persson2021,SW_011,44,female,[oː],long,håd,3,485.522704745411,672.185427424759
Persson2021,SW_011,44,female,[oː],long,håd,4,380.983717608955,705.94675086418
Persson2021,SW_011,44,female,[oː],long,håd,5,409.209106364023,629.117781630866
Persson2021,SW_011,44,female,[oː],long,håd,6,468.869337990336,765.150889878731
Persson2021,SW_011,44,female,[oː],long,håd,7,426.066265636823,710.043386132616
Persson2021,SW_011,44,female,[oː],long,håd,8,379.78223193976,687.061421836255
Persson2021,SW_011,44,female,[oː],long,håd,9,408.677040488126,682.271036027158
Persson2021,SW_011,44,female,[oː],long,håd,10,438.643417197244,644.644442482418
Persson2021,SW_011,44,female,[ɔ],short,hådd,1,511.379378697563,962.85149855937
Persson2021,SW_011,44,female,[ɔ],short,hådd,2,523.877160994886,1033.999728782
Persson2021,SW_011,44,female,[ɔ],short,hådd,3,482.45772,905.97481
Persson2021,SW_011,44,female,[ɔ],short,hådd,4,484.377836864056,890.24421
Persson2021,SW_011,44,female,[ɔ],short,hådd,5,523.870016332298,993.533453720651
Persson2021,SW_011,44,female,[ɔ],short,hådd,6,500.461442098555,894.547445131142
Persson2021,SW_011,44,female,[ɔ],short,hådd,7,534.431804727002,879.336130914414
Persson2021,SW_011,44,female,[ɔ],short,hådd,8,558.630303381084,909.445297752345
Persson2021,SW_011,44,female,[ɔ],short,hådd,9,551.228147995487,951.286186926917
Persson2021,SW_011,44,female,[ɔ],short,hådd,10,498.348492430461,899.440751253571
Persson2021,SW_011,44,female,[øː],long,höd,1,660.250986563463,1598.64502420655
Persson2021,SW_011,44,female,[øː],long,höd,2,653.895175232093,1667.10982623772
Persson2021,SW_011,44,female,[øː],long,höd,3,635.02598863257,1546.26307844905
Persson2021,SW_011,44,female,[øː],long,höd,4,703.080014790237,1760.09465391827
Persson2021,SW_011,44,female,[øː],long,höd,5,710.930646536627,1526.33494435447
Persson2021,SW_011,44,female,[øː],long,höd,6,706.615468123,1575.17416502356
Persson2021,SW_011,44,female,[øː],long,höd,7,656.661635035682,1493.74904959581
Persson2021,SW_011,44,female,[øː],long,höd,8,683.889202001163,1595.09848600156
Persson2021,SW_011,44,female,[øː],long,höd,9,628.234239387218,1525.43340384495
Persson2021,SW_011,44,female,[øː],long,höd,10,687.727320288647,1488.75018913581
Persson2021,SW_011,44,female,[ø],short,hödd,1,617.115559071955,1776.7882716348
Persson2021,SW_011,44,female,[ø],short,hödd,2,650.474993077106,1680.17408848725
Persson2021,SW_011,44,female,[ø],short,hödd,3,673.322816584161,1764.43848756145
Persson2021,SW_011,44,female,[ø],short,hödd,4,674.180682116187,1687.91708427309
Persson2021,SW_011,44,female,[ø],short,hödd,5,635.102008175633,1677.80735440981
Persson2021,SW_011,44,female,[ø],short,hödd,6,703.510248312908,1757.6207450575
Persson2021,SW_011,44,female,[ø],short,hödd,7,693.831231044778,1583.00320629599
Persson2021,SW_011,44,female,[ø],short,hödd,8,700.728715092062,1615.19967393888
Persson2021,SW_011,44,female,[ø],short,hödd,9,736.432332418763,1725.61410885172
Persson2021,SW_011,44,female,[ø],short,hödd,10,764.629240699963,1743.32176334435
Persson2021,SW_011,44,female,[œː],long,hörd,1,528.600626944691,1176.92791291625
Persson2021,SW_011,44,female,[œː],long,hörd,2,512.380606814653,1141.50455300758
Persson2021,SW_011,44,female,[œː],long,hörd,3,528.044967762857,1130.27219832648
Persson2021,SW_011,44,female,[œː],long,hörd,4,520.028508669572,1248.72087830137
Persson2021,SW_011,44,female,[œː],long,hörd,5,478.02494596101,1178.0921775895
Persson2021,SW_011,44,female,[œː],long,hörd,6,522.053001250782,1177.3273061207
Persson2021,SW_011,44,female,[œː],long,hörd,7,525.429650511715,1156.44756108335
Persson2021,SW_011,44,female,[œː],long,hörd,8,549.713345239818,1121.31154643251
Persson2021,SW_011,44,female,[œː],long,hörd,9,520.653356703372,1138.69389107806
Persson2021,SW_011,44,female,[œː],long,hörd,10,563.515863701388,1175.51921277231
Persson2021,SW_011,44,female,[œ],short,hörr,1,580.939248638305,1275.68813734971
Persson2021,SW_011,44,female,[œ],short,hörr,2,552.052177013298,1135.19605397997
Persson2021,SW_011,44,female,[œ],short,hörr,3,550.255007884059,1187.99181359168
Persson2021,SW_011,44,female,[œ],short,hörr,4,542.075188094741,1246.86072528746
Persson2021,SW_011,44,female,[œ],short,hörr,5,543.145672026388,1259.82879195083
Persson2021,SW_011,44,female,[œ],short,hörr,6,507.712940524559,1300.34151819903
Persson2021,SW_011,44,female,[œ],short,hörr,7,522.650428651536,1300.4461713582
Persson2021,SW_011,44,female,[œ],short,hörr,8,557.614157599293,1185.99999355907
Persson2021,SW_011,44,female,[œ],short,hörr,9,546.608329314605,1216.00262509028
Persson2021,SW_011,44,female,[œ],short,hörr,10,502.212388941412,1150.22188811197
Persson2021,SW_012,22,female,[ɑː],long,had,1,573.085897232969,921.240090606989
Persson2021,SW_012,22,female,[ɑː],long,had,2,642.505002874627,993.950841538129
Persson2021,SW_012,22,female,[ɑː],long,had,3,583.1922072843,966.73692960587
Persson2021,SW_012,22,female,[ɑː],long,had,4,639.933839016402,987.72889162419
Persson2021,SW_012,22,female,[ɑː],long,had,5,598.449586199362,962.008930667199
Persson2021,SW_012,22,female,[ɑː],long,had,6,655.232677408052,945.423742119296
Persson2021,SW_012,22,female,[ɑː],long,had,7,632.151707908979,900.806235109677
Persson2021,SW_012,22,female,[ɑː],long,had,8,598.737315417377,977.478665163891
Persson2021,SW_012,22,female,[ɑː],long,had,9,598.846666547253,986.412083777484
Persson2021,SW_012,22,female,[ɑː],long,had,10,641.622069172346,897.017355606003
Persson2021,SW_012,22,female,[a],short,hadd,1,721.795359743823,1371.36766481886
Persson2021,SW_012,22,female,[a],short,hadd,2,774.147630482899,1370.37400414498
Persson2021,SW_012,22,female,[a],short,hadd,3,710.961682948774,1442.14881878973
Persson2021,SW_012,22,female,[a],short,hadd,4,756.570757500077,1350.7042073386
Persson2021,SW_012,22,female,[a],short,hadd,5,789.589456141386,1375.68853341459
Persson2021,SW_012,22,female,[a],short,hadd,6,677.234002945629,1414.05465681585
Persson2021,SW_012,22,female,[a],short,hadd,7,728.511565412007,1392.84247428916
Persson2021,SW_012,22,female,[a],short,hadd,8,723.003759288184,1393.80717381393
Persson2021,SW_012,22,female,[a],short,hadd,9,692.76364108341,1399.04647256257
Persson2021,SW_012,22,female,[a],short,hadd,10,729.217150348467,1388.94057030071
Persson2021,SW_012,22,female,[eː],long,hed,1,429.971187398336,2647.49018197835
Persson2021,SW_012,22,female,[eː],long,hed,2,485.806374563639,2599.38289388212
Persson2021,SW_012,22,female,[eː],long,hed,3,445.330518636876,2705.85802350475
Persson2021,SW_012,22,female,[eː],long,hed,4,462.741426190932,2724.505374936
Persson2021,SW_012,22,female,[eː],long,hed,5,425.046776716898,2788.4149416318
Persson2021,SW_012,22,female,[eː],long,hed,6,460.431724841474,2753.17696902255
Persson2021,SW_012,22,female,[eː],long,hed,7,466.164569919107,2574.43609689231
Persson2021,SW_012,22,female,[eː],long,hed,8,452.655892500716,2535.93008603097
Persson2021,SW_012,22,female,[eː],long,hed,9,449.70543643503,2641.44627745539
Persson2021,SW_012,22,female,[eː],long,hed,10,368.523410261771,2582.69690541466
Persson2021,SW_012,22,female,[ɛ],short,hedd,1,590.224406751131,1870.47195033889
Persson2021,SW_012,22,female,[ɛ],short,hedd,2,683.722702931881,1932.15447562051
Persson2021,SW_012,22,female,[ɛ],short,hedd,3,606.385423659301,1889.03100753242
Persson2021,SW_012,22,female,[ɛ],short,hedd,4,628.680440224331,1851.0078402627
Persson2021,SW_012,22,female,[ɛ],short,hedd,5,529.667564429684,1865.5169570174
Persson2021,SW_012,22,female,[ɛ],short,hedd,6,652.256765038237,1902.17186721035
Persson2021,SW_012,22,female,[ɛ],short,hedd,7,597.559608748165,1778.21322074405
Persson2021,SW_012,22,female,[ɛ],short,hedd,8,569.729952659029,1780.45567190309
Persson2021,SW_012,22,female,[ɛ],short,hedd,9,565.91457187953,1884.32424917147
Persson2021,SW_012,22,female,[ɛ],short,hedd,10,620.810851348852,1761.96337059578
Persson2021,SW_012,22,female,[iː],long,hid,1,440.178732285639,2223.92653785621
Persson2021,SW_012,22,female,[iː],long,hid,2,424.336525877531,2286.42117918585
Persson2021,SW_012,22,female,[iː],long,hid,3,421.895557566232,2309.11776334669
Persson2021,SW_012,22,female,[iː],long,hid,4,374.409149499074,2281.63931932394
Persson2021,SW_012,22,female,[iː],long,hid,5,309.176086169557,2277.92380530113
Persson2021,SW_012,22,female,[iː],long,hid,6,360.037962161712,2299.52677305311
Persson2021,SW_012,22,female,[iː],long,hid,7,383.911375360542,2258.81623226822
Persson2021,SW_012,22,female,[iː],long,hid,8,375.825800804622,2269.56908870684
Persson2021,SW_012,22,female,[iː],long,hid,9,391.549779275504,2373.05642508037
Persson2021,SW_012,22,female,[iː],long,hid,10,360.005063178335,2336.66731042551
Persson2021,SW_012,22,female,[ɪ],short,hidd,1,300.360891161384,2593.65193695136
Persson2021,SW_012,22,female,[ɪ],short,hidd,2,315.405035319662,2487.4560393287
Persson2021,SW_012,22,female,[ɪ],short,hidd,3,334.697352411216,2526.13790295614
Persson2021,SW_012,22,female,[ɪ],short,hidd,4,484.955510189508,2486.23254281445
Persson2021,SW_012,22,female,[ɪ],short,hidd,5,302.01355971549,2575.19321676557
Persson2021,SW_012,22,female,[ɪ],short,hidd,6,304.983443389823,2589.34362903191
Persson2021,SW_012,22,female,[ɪ],short,hidd,7,407.443677212091,2531.575489528
Persson2021,SW_012,22,female,[ɪ],short,hidd,8,296.865202547958,2378.156
Persson2021,SW_012,22,female,[ɪ],short,hidd,9,313.595652607996,2527.88732616551
Persson2021,SW_012,22,female,[ɪ],short,hidd,10,317.25,2347.75996
Persson2021,SW_012,22,female,[uː],long,hod,1,489.958077424916,1792.32832303936
Persson2021,SW_012,22,female,[uː],long,hod,2,503.97580886297,1636.27787083992
Persson2021,SW_012,22,female,[uː],long,hod,3,417.809171686333,515.367187341043
Persson2021,SW_012,22,female,[uː],long,hod,4,456.301738857252,1332.3454339804
Persson2021,SW_012,22,female,[uː],long,hod,5,491.977820427748,2196.79985165585
Persson2021,SW_012,22,female,[uː],long,hod,6,491.633241603395,1965.3101556643
Persson2021,SW_012,22,female,[uː],long,hod,7,479.252672117462,1736.30492224942
Persson2021,SW_012,22,female,[uː],long,hod,8,459.23788302994,1366.64087330829
Persson2021,SW_012,22,female,[uː],long,hod,9,475.188400395359,1783.85296114947
Persson2021,SW_012,22,female,[uː],long,hod,10,478.440969583606,1854.40796118763
Persson2021,SW_012,22,female,[ʊ],short,hodd,1,549.936648397847,1001.11576768353
Persson2021,SW_012,22,female,[ʊ],short,hodd,2,532.204912485859,1511.51219752117
Persson2021,SW_012,22,female,[ʊ],short,hodd,3,322.054756601663,878.716858936465
Persson2021,SW_012,22,female,[ʊ],short,hodd,4,347.686371698432,655.333064973891
Persson2021,SW_012,22,female,[ʊ],short,hodd,5,347.20204858673,877.660911189633
Persson2021,SW_012,22,female,[ʊ],short,hodd,6,307.461901593085,899.798698819034
Persson2021,SW_012,22,female,[ʊ],short,hodd,7,541.203286621189,877.718043768494
Persson2021,SW_012,22,female,[ʊ],short,hodd,8,342.189663755242,621.228689566625
Persson2021,SW_012,22,female,[ʊ],short,hodd,9,314.020705015154,942.206615228307
Persson2021,SW_012,22,female,[ʊ],short,hodd,10,314.624259815274,877.936636320652
Persson2021,SW_012,22,female,[ʉː],long,hud,1,357.461629629286,1667.3840848993
Persson2021,SW_012,22,female,[ʉː],long,hud,2,383.833182512388,1531.61447915663
Persson2021,SW_012,22,female,[ʉː],long,hud,3,409.96995956113,1508.58619582716
Persson2021,SW_012,22,female,[ʉː],long,hud,4,383.958502336769,1627.37103371008
Persson2021,SW_012,22,female,[ʉː],long,hud,5,382.696391098162,1581.51837966563
Persson2021,SW_012,22,female,[ʉː],long,hud,6,388.527464687853,1660.54542556421
Persson2021,SW_012,22,female,[ʉː],long,hud,7,394.249895257924,1657.56205436551
Persson2021,SW_012,22,female,[ʉː],long,hud,8,405.068380943322,1442.50473159124
Persson2021,SW_012,22,female,[ʉː],long,hud,9,402.823659603361,1525.93071804892
Persson2021,SW_012,22,female,[ʉː],long,hud,10,427.395009045033,1594.67282956047
Persson2021,SW_012,22,female,[ɵ],short,hudd,1,439.795057486401,1367.04078858504
Persson2021,SW_012,22,female,[ɵ],short,hudd,2,473.329309200711,1229.79551865699
Persson2021,SW_012,22,female,[ɵ],short,hudd,3,371.662395527687,1240.60061134447
Persson2021,SW_012,22,female,[ɵ],short,hudd,4,411.789776712202,1256.47135979867
Persson2021,SW_012,22,female,[ɵ],short,hudd,5,384.244588229727,1221.02966522344
Persson2021,SW_012,22,female,[ɵ],short,hudd,6,396.835900981351,1130.47080900183
Persson2021,SW_012,22,female,[ɵ],short,hudd,7,362.082727473107,1231.17084942617
Persson2021,SW_012,22,female,[ɵ],short,hudd,8,333.265211656305,1227.16193257784
Persson2021,SW_012,22,female,[ɵ],short,hudd,9,371.763018735655,1203.74630608207
Persson2021,SW_012,22,female,[ɵ],short,hudd,10,383.220153017325,1208.45859128051
Persson2021,SW_012,22,female,[yː],long,hyd,1,357.959660580917,2048.49870726188
Persson2021,SW_012,22,female,[yː],long,hyd,2,389.078318411814,1908.44204424764
Persson2021,SW_012,22,female,[yː],long,hyd,3,384.908598086293,1985.70723812176
Persson2021,SW_012,22,female,[yː],long,hyd,4,410.999250483568,1908.43728190228
Persson2021,SW_012,22,female,[yː],long,hyd,5,346.252016859895,2235.1602476653
Persson2021,SW_012,22,female,[yː],long,hyd,6,390.476442022578,2241.83275407188
Persson2021,SW_012,22,female,[yː],long,hyd,7,397.291181593191,1809.34455737911
Persson2021,SW_012,22,female,[yː],long,hyd,8,371.928045237695,2158.42456964573
Persson2021,SW_012,22,female,[yː],long,hyd,9,306.27,1779.4167747
Persson2021,SW_012,22,female,[yː],long,hyd,10,359.066691113913,2204.62753917728
Persson2021,SW_012,22,female,[ʏ],short,hydd,1,326.019807932002,2084.63899489755
Persson2021,SW_012,22,female,[ʏ],short,hydd,2,472.387844988705,2196.73138406632
Persson2021,SW_012,22,female,[ʏ],short,hydd,3,416.78023,1993.482436
Persson2021,SW_012,22,female,[ʏ],short,hydd,4,385.395862307607,2303.14590627068
Persson2021,SW_012,22,female,[ʏ],short,hydd,5,365.970914940063,2272.95688213815
Persson2021,SW_012,22,female,[ʏ],short,hydd,6,340.773305816253,2276.75853875403
Persson2021,SW_012,22,female,[ʏ],short,hydd,7,348.670161365655,2267.58466836285
Persson2021,SW_012,22,female,[ʏ],short,hydd,8,325.130655993758,2314.8690705241
Persson2021,SW_012,22,female,[ʏ],short,hydd,9,316.06873800902,2276.39859440523
Persson2021,SW_012,22,female,[ʏ],short,hydd,10,346.809243933574,2209.55410484117
Persson2021,SW_012,22,female,[ɛː],long,häd,1,717.395202111262,1841.23715355909
Persson2021,SW_012,22,female,[ɛː],long,häd,2,663.916560413271,1869.2777529875
Persson2021,SW_012,22,female,[ɛː],long,häd,3,684.108347776415,1844.44140016672
Persson2021,SW_012,22,female,[ɛː],long,häd,4,717.791447868841,1879.48805038653
Persson2021,SW_012,22,female,[ɛː],long,häd,5,719.804559048149,1762.8020984822
Persson2021,SW_012,22,female,[ɛː],long,häd,6,738.57241077806,1725.78138617758
Persson2021,SW_012,22,female,[ɛː],long,häd,7,699.287650401628,1831.10346203928
Persson2021,SW_012,22,female,[ɛː],long,häd,8,727.197287180245,1902.02901876849
Persson2021,SW_012,22,female,[ɛː],long,häd,9,724.719202772621,1752.27690743468
Persson2021,SW_012,22,female,[ɛː],long,häd,10,677.856830125072,1823.09958226385
Persson2021,SW_012,22,female,[ɛ],short,hädd,11,709.582092859738,1924.88060728824
Persson2021,SW_012,22,female,[ɛ],short,hädd,12,645.545559177083,1874.90627262825
Persson2021,SW_012,22,female,[ɛ],short,hädd,13,583.748622964208,1868.48547377925
Persson2021,SW_012,22,female,[ɛ],short,hädd,14,550.621736081756,1803.75350546055
Persson2021,SW_012,22,female,[ɛ],short,hädd,15,637.544191869829,1867.21613351147
Persson2021,SW_012,22,female,[ɛ],short,hädd,16,585.281565499408,1840.3396280008
Persson2021,SW_012,22,female,[ɛ],short,hädd,17,639.64674010506,1890.05014019299
Persson2021,SW_012,22,female,[ɛ],short,hädd,18,546.302457157158,1739.28343304882
Persson2021,SW_012,22,female,[ɛ],short,hädd,19,612.073033883841,1904.54840252683
Persson2021,SW_012,22,female,[ɛ],short,hädd,20,647.191646106052,1850.11541448996
Persson2021,SW_012,22,female,[æː],long,härd,1,831.89552164899,1601.23437321107
Persson2021,SW_012,22,female,[æː],long,härd,2,763.224279819233,1640.00126916484
Persson2021,SW_012,22,female,[æː],long,härd,3,895.78523176215,1642.72211064339
Persson2021,SW_012,22,female,[æː],long,härd,4,832.411014195116,1612.43949459124
Persson2021,SW_012,22,female,[æː],long,härd,5,862.170217214428,1633.5781798371
Persson2021,SW_012,22,female,[æː],long,härd,6,888.715860785357,1668.48627696504
Persson2021,SW_012,22,female,[æː],long,härd,7,891.797984649508,1677.26101173148
Persson2021,SW_012,22,female,[æː],long,härd,8,835.333328296571,1658.53755274437
Persson2021,SW_012,22,female,[æː],long,härd,9,860.775980495965,1661.55823175227
Persson2021,SW_012,22,female,[æː],long,härd,10,810.212508009237,1555.36974594773
Persson2021,SW_012,22,female,[æ],short,härr,1,668.88871,1593.27363
Persson2021,SW_012,22,female,[æ],short,härr,2,723.492332869836,1632.44930207496
Persson2021,SW_012,22,female,[æ],short,härr,3,781.641895045603,1634.30248250668
Persson2021,SW_012,22,female,[æ],short,härr,4,677.529977299613,1624.06777379605
