Talker,Age,L1,Vowel,Token,F0_gm,F0,SR,Duration,Quantity,Transcribed_vowel,Repetitions,F1_gm,F2_gm,F3_gm,height_gm,backness_gm
SW_005,29,Swedish,ah1,4,196.274738829684,216.077012762578,176.940665831756,0.109999999999999,short,intended,10,847.454320100905,1340.94693489576,2785.74934786674,1.56642248313092,0.458894372989452
SW_005,29,Swedish,ah1,5,196.274738829684,203.265543005132,176.940665831756,0.109999999999999,short,intended,10,791.033855435614,1266.37591699786,2660.87824849539,1.49752631257018,0.470573723830715
SW_005,29,Swedish,ah1,6,196.274738829684,179.423794614313,176.940665831756,0.124556161824934,short,intended,10,841.443186612034,1340.11487087346,2967.41432976743,1.55930404184236,0.465392116875794
SW_005,29,Swedish,ah1,7,196.274738829684,210.974368062852,176.940665831756,0.120000000000005,short,intended,10,910.190145449607,1351.92219517947,2970.69020275693,1.63783907364209,0.39562917827559
SW_005,29,Swedish,ah1,8,196.274738829684,220.7272155163,176.940665831756,0.0899572279846765,short,intended,10,852.237104672198,1322.421227101,3083.46702332007,1.57205032489699,0.439354818347643
SW_005,29,Swedish,ah1,9,196.274738829684,197.082525492383,176.940665831756,0.109999999999999,short,intended,10,864.988494763259,1281.06684234024,2996.06335739314,1.5869017509066,0.392732274356547
SW_005,29,Swedish,ah1,10,196.274738829684,212.532700442627,176.940665831756,0.119999999999997,short,intended,10,854.94148125146,1288.51997042428,2948.37678006054,1.57521856852858,0.410216505329745
SW_005,29,Swedish,oa1,1,196.274738829684,182.141907912097,176.940665831756,0.248702231482241,long,intended,10,422.08400180671,693.98379511394,3277.00336614392,0.869389895555815,0.497244259613359
SW_005,29,Swedish,oa1,2,196.274738829684,179.227018688781,176.940665831756,0.259999999999991,long,intended,10,414.196763122298,689.442211384833,3301.28732119457,0.850526679075924,0.509541747210109
SW_005,29,Swedish,oa1,3,196.274738829684,189.041790430483,176.940665831756,0.21999999999997,long,intended,10,423.367529414335,724.833414116974,3199.8662654243,0.872426210581145,0.537701189154664
SW_005,29,Swedish,oa1,4,196.274738829684,184.77481618535,176.940665831756,0.229581363552256,long,intended,10,394.999802797936,671.668377659954,3082.68417512687,0.803070810570165,0.53087946743871
SW_005,29,Swedish,oa1,5,196.274738829684,189.187542810338,176.940665831756,0.180000000000007,long,intended,10,409.464275423265,789.127144081552,3251.31545143356,0.839035204898811,0.656077793736844
SW_005,29,Swedish,oa1,6,196.274738829684,178.033628167339,176.940665831756,0.259943333152421,long,intended,10,396.471748291291,677.754265768738,3105.22686042888,0.806790330718017,0.536179996570955
SW_005,29,Swedish,oa1,7,196.274738829684,183.451709006938,176.940665831756,0.229999999999961,long,intended,10,414.845368048102,717.980367206818,3186.90310540139,0.85209138859731,0.548536381268871
SW_005,29,Swedish,oa1,8,196.274738829684,167.246610353203,176.940665831756,0.25,long,intended,10,404.387874136208,746.666592112397,3086.02741157566,0.826560046785272,0.613244254461129
SW_005,29,Swedish,oa1,9,196.274738829684,170.873709734518,176.940665831756,0.241770345725854,long,intended,10,410.174426532434,682.107820726787,3176.64197252377,0.840768044710239,0.508605240459752
SW_005,29,Swedish,oa1,10,196.274738829684,166.280381273606,176.940665831756,0.260645301596583,long,intended,10,400.458764448118,733.80363605058,3120.73180142396,0.816796345943068,0.605630665978284
SW_005,29,Swedish,oah1,1,196.274738829684,251.869322017332,176.940665831756,0.139999999999986,short,intended,10,582.773080520092,854.808287044635,3253.96779226347,1.19198342825854,0.383079334771989
SW_005,29,Swedish,oah1,2,196.274738829684,223.391471722574,176.940665831756,0.120000000000005,short,intended,10,523.250170641051,912.580400767896,3198.56420723361,1.08424523235859,0.556216504562034
SW_005,29,Swedish,oah1,3,196.274738829684,225.950290973147,176.940665831756,0.124556161824955,short,intended,10,563.037930309395,912.498609168722,3224.42824685011,1.15753254256034,0.482839563611385
SW_005,29,Swedish,oah1,4,196.274738829684,218.391978682885,176.940665831756,0.110000000000014,short,intended,10,527.684149842821,902.975567014572,3232.53783064217,1.09268344857226,0.537197591823873
SW_005,29,Swedish,oah1,5,196.274738829684,205.220547716535,176.940665831756,0.145315522129124,short,intended,10,566.62200613506,901.417668427974,3205.7623083572,1.16387797048238,0.464276285593015
SW_005,29,Swedish,oah1,6,196.274738829684,204.537174508935,176.940665831756,0.143008926539721,short,intended,10,498.458111892347,889.782377728955,3413.77770577116,1.03570510248601,0.579457355849661
SW_005,29,Swedish,oah1,7,196.274738829684,210.661178335467,176.940665831756,0.129559984253092,short,intended,10,510.062890641581,908.705937033596,3317.97298336185,1.05871957801409,0.577487507127143
SW_005,29,Swedish,oah1,8,196.274738829684,217.363399311385,176.940665831756,0.0899572279846552,short,intended,10,571.728721395439,935.628490684303,3390.19671664381,1.1728501605016,0.492553870438535
SW_005,29,Swedish,oah1,9,196.274738829684,215.194313762368,176.940665831756,0.127105745983897,short,intended,10,597.548332916331,994.004914160776,3294.36602897264,1.21702071735917,0.508906978023803
SW_005,29,Swedish,oah1,10,196.274738829684,202.765280499469,176.940665831756,0.122249566235553,short,intended,10,554.598037788859,933.29220487059,3270.70374632134,1.14242914002479,0.520474745204268
SW_005,29,Swedish,oo1,1,196.274738829684,208.788103835926,176.940665831756,0.195497987636173,long,unidentifiable,10,535.281871401994,883.988774084219,3212.08509006478,1.10697901550126,0.501650892970899
SW_005,29,Swedish,oo1,2,196.274738829684,194.731245650366,176.940665831756,0.319999999999993,long,intended,10,373.739810268322,542.05310909005,3071.35860941203,0.747745405752012,0.371804123053112
SW_005,29,Swedish,oo1,3,196.274738829684,198.379977056315,176.940665831756,0.278817430747154,long,intended,10,394.286311336687,554.781508812969,3164.16188219442,0.801262868829349,0.34149703450606
SW_005,29,Swedish,oo1,4,196.274738829684,207.57071295827,176.940665831756,0.310000000000002,long,intended,10,386.727648568401,552.808335077303,3024.0546935965,0.78190623972683,0.357290655453514
SW_005,29,Swedish,oo1,5,196.274738829684,194.633599190576,176.940665831756,0.28047066646505,long,intended,10,372.213122029112,695.700757692937,3083.05296847874,0.743652143818929,0.625453023133693
SW_005,29,Swedish,oo1,6,196.274738829684,193.318209408499,176.940665831756,0.27000000000001,long,intended,10,379.347639095128,636.642002604732,2811.79179184306,0.762638583126508,0.517754454046274
SW_005,29,Swedish,oo1,7,196.274738829684,190.996866317286,176.940665831756,0.27000000000001,long,intended,10,370.96812184543,774.28465389518,3019.83348878041,0.740301678885642,0.735823441898627
SW_005,29,Swedish,oo1,8,196.274738829684,182.134192608943,176.940665831756,0.29000000000002,long,intended,10,358.888427007248,745.266128363222,3070.65743911552,0.707197096817845,0.730729821968489
SW_005,29,Swedish,oo1,9,196.274738829684,183.610954999643,176.940665831756,0.312436036747982,long,intended,10,358.868332501714,758.277016565002,3013.53721076149,0.707141104295943,0.748093216707872
SW_005,29,Swedish,oo1,10,196.274738829684,188.564164233303,176.940665831756,0.279956122193056,long,intended,10,384.109423131867,607.773970184177,2873.5702838006,0.775113012982925,0.458875585212923
SW_005,29,Swedish,oh1,1,196.274738829684,201.097399090065,176.940665831756,0.173904265628636,short,unidentifiable,10,505.337278215749,904.979089771999,3253.69428609244,1.04941162891418,0.582685754209405
SW_005,29,Swedish,oh1,2,196.274738829684,206.739217897798,176.940665831756,0.154541904486479,short,intended,10,403.735450501097,796.727746832095,3061.40275116672,0.82494538289186,0.679753185005234
SW_005,29,Swedish,oh1,3,196.274738829684,192.011987259557,176.940665831756,0.179914455969339,short,intended,10,373.48665782561,814.121230692067,2971.41786420393,0.747067826829938,0.77922700505236
SW_005,29,Swedish,oh1,4,196.274738829684,200.393909857762,176.940665831756,0.16376828684389,short,intended,10,393.295328171135,896.411565774834,3046.92969411976,0.798746345744444,0.8238388434848
SW_005,29,Swedish,oh1,5,196.274738829684,184.2352872508,176.940665831756,0.152235308897133,short,intended,10,360.465712122167,808.874273864753,3168.29519712511,0.711582385111385,0.808246655470453
SW_005,29,Swedish,oh1,6,196.274738829684,200.672218737975,176.940665831756,0.153345250611665,short,intended,10,396.181677064012,894.551480628191,3010.99298669503,0.806058431426476,0.814449567188265
SW_005,29,Swedish,oh1,7,196.274738829684,227.682728855982,176.940665831756,0.161461691254544,short,intended,10,386.887596815129,712.347805573559,3032.75363412789,0.782319748250509,0.610432079777591
SW_005,29,Swedish,oh1,8,196.274738829684,232.417456600662,176.940665831756,0.150593208953609,short,intended,10,407.639067317206,806.142396180986,3039.48959504175,0.834567688866706,0.681878253150214
SW_005,29,Swedish,oh1,9,196.274738829684,223.719364164213,176.940665831756,0.120000000000005,short,intended,10,422.617797598102,746.291712376596,3172.08877543754,0.870653763734677,0.56864834030695
SW_005,29,Swedish,oh1,10,196.274738829684,225.671003987206,176.940665831756,0.135900156559444,short,intended,10,374.329096058643,732.162275464997,3107.58959976617,0.749320891398395,0.67086683070242
SW_005,29,Swedish,oh1,11,196.274738829684,226.678986453934,176.940665831756,0.109999999999985,short,intended,10,406.562658116087,815.966283656848,3194.29990198278,0.831923602531316,0.696634977446054
SW_007,32,Swedish,ii1,1,189.195305480611,188.676348458531,174.78720586465,0.250979275173606,long,intended,10,334.898307562168,2194.72006777878,3110.60386309421,0.650257658676927,1.87998285938712
SW_007,32,Swedish,ii1,2,189.195305480611,177.465759473088,174.78720586465,0.222969669559149,long,intended,10,334.266362328153,2183.07933870644,3103.63539208715,0.648368899600672,1.87655353262766
SW_007,32,Swedish,ii1,3,189.195305480611,174.417916819984,174.78720586465,0.22640787760416,long,intended,10,321.547608855957,2180.73480065811,3081.28809288357,0.609576348698986,1.91427154726403
SW_007,32,Swedish,ii1,4,189.195305480611,146.042318265067,174.78720586465,0.2369384765625,long,intended,10,325.117558010038,2204.13480729738,3263.56786355433,0.620617566331187,1.91390349935789
SW_007,32,Swedish,ii1,5,189.195305480611,177.061389710106,174.78720586465,0.268530273437506,long,intended,10,301.458555306273,2176.94519669748,3091.18340960258,0.545063277499076,1.9770453420975
SW_007,32,Swedish,ii1,6,189.195305480611,188.658142092462,174.78720586465,0.266775173611109,long,intended,10,265.736202819907,2084.49787282185,2871.77851653767,0.418934830432464,2.05977917886511
SW_007,32,Swedish,ii1,7,189.195305480611,188.407234693136,174.78720586465,0.279060872395846,long,intended,10,255.847936946638,2076.26269416526,2848.1690516063,0.381014004142964,2.09374150320402
SW_007,32,Swedish,ii1,8,189.195305480611,188.240472705276,174.78720586465,0.314162868923617,long,intended,10,301.947364499347,2070.83870679297,3128.34073801816,0.546683444898679,1.92545626411563
SW_007,32,Swedish,ii1,9,189.195305480611,188.519377121354,174.78720586465,0.300122070312497,long,intended,10,293.507995333725,2152.65917537946,3092.19312658917,0.518335612689888,1.99255430240211
SW_007,32,Swedish,ii1,10,189.195305480611,186.359993352991,174.78720586465,0.31942816840278,long,intended,10,253.792370459964,2011.54370402847,3051.21612896928,0.372947226050275,2.07014122463833
SW_007,32,Swedish,ih1,1,189.195305480611,208.618644429681,174.78720586465,0.139999999999986,short,intended,10,344.524118115302,2642.3787331268,2999.76625934069,0.678594829497454,2.03727072868089
SW_007,32,Swedish,ih1,2,189.195305480611,203.553978500338,174.78720586465,0.125747669201672,short,intended,10,303.358431441353,2530.48312158691,2771.44374990175,0.55134578088668,2.12125047220516
SW_007,32,Swedish,ih1,3,189.195305480611,195.392289422018,174.78720586465,0.126367187499994,short,intended,10,256.299244623337,2522.39384055449,2871.55505494073,0.382776418580679,2.28661798019969
SW_007,32,Swedish,ih1,4,189.195305480611,203.531352693389,174.78720586465,0.124526554826645,short,intended,10,285.262157604369,2483.52227559082,2910.72281105867,0.489839341159447,2.16402449523362
SW_007,32,Swedish,ih1,5,189.195305480611,195.847900920188,174.78720586465,0.147974716393179,short,intended,10,276.545338701534,2562.71880229513,2843.33420239639,0.458805513575583,2.22644922493869
SW_007,32,Swedish,ih1,6,189.195305480611,213.9689012454,174.78720586465,0.127362307082564,short,intended,10,327.076457033871,2616.66847136922,2914.22320927238,0.626624689577655,2.07946325467699
SW_007,32,Swedish,ih1,7,189.195305480611,202.704265232806,174.78720586465,0.121078142244329,short,intended,10,328.512486936206,2668.73748359116,3079.61386696909,0.631005581635883,2.09478593779209
SW_007,32,Swedish,ih1,8,189.195305480611,205.299598728256,174.78720586465,0.128122287326391,short,intended,10,342.639717994797,2612.13527333549,3032.97685618132,0.673110242721638,2.03124376796394
SW_007,32,Swedish,ih1,9,189.195305480611,199.492390778678,174.78720586465,0.119346788194434,short,intended,10,338.990217680619,2612.84255708973,3030.52730866752,0.662401983016036,2.04222275944354
SW_007,32,Swedish,ih1,10,189.195305480611,199.530284135279,174.78720586465,0.128122287326391,short,intended,10,315.963019061253,2597.28047967998,3000.6169564484,0.592055910902688,2.10659502879663
SW_007,32,Swedish,yy1,1,189.195305480611,183.181258852606,174.78720586465,0.222050494179712,long,intended,10,338.665549995089,2051.98970105199,2943.53885041381,0.66144377465758,1.80155214509127
SW_007,32,Swedish,yy1,2,189.195305480611,169.998022843031,174.78720586465,0.257999674479208,long,intended,10,324.064867950817,2164.44787227413,3162.44345495119,0.617374437929074,1.89897687808082
SW_007,32,Swedish,yy1,3,189.195305480611,179.655392098463,174.78720586465,0.249111743306457,long,intended,10,308.356339682793,2287.23805066642,3177.13447501328,0.56768679369947,2.00384421597447
SW_007,32,Swedish,yy1,4,189.195305480611,176.663542304313,174.78720586465,0.233428276909763,long,intended,10,314.476428876756,2201.19198892431,3126.0092730704,0.58733985785541,1.94584518036196
SW_007,32,Swedish,yy1,5,189.195305480611,174.229628742074,174.78720586465,0.280815972222229,long,intended,10,323.316107850019,2233.76494489377,3218.96726483852,0.615061239170802,1.932813250227
SW_007,32,Swedish,yy1,6,189.195305480611,185.866368640167,174.78720586465,0.257999674479152,long,intended,10,250.399849292534,2128.59541021779,3131.55909282003,0.35948976981018,2.14015857200116
SW_007,32,Swedish,yy1,7,189.195305480611,195.049120135689,174.78720586465,0.256244574652783,long,intended,10,264.17077446273,1934.11239001617,3037.12543635277,0.413026499430364,1.9908080200738
SW_007,32,Swedish,yy1,8,189.195305480611,186.811470394622,174.78720586465,0.26502007378474,long,intended,10,247.806406251832,1979.93727149637,2969.32774983323,0.349078553821575,2.078172620754
SW_007,32,Swedish,yy1,9,189.195305480611,171.330235052933,174.78720586465,0.310652669270837,long,intended,10,235.397766434215,1899.10240808506,2867.13689793155,0.297707438847643,2.08785993033687
SW_007,32,Swedish,yy1,10,189.195305480611,187.919722938648,174.78720586465,0.292495640386107,long,intended,10,236.090681091506,1974.06290580398,3143.79535346107,0.300646705588046,2.1236331135242
SW_007,32,Swedish,yh1,1,189.195305480611,204.802200322583,174.78720586465,0.145298724104862,short,intended,10,335.749424839107,2238.63767209694,2629.45958833843,0.6527958547902,1.89725765539284
SW_007,32,Swedish,yh1,2,189.195305480611,205.348743879112,174.78720586465,0.131725625829858,short,intended,10,349.70262819688,1975.54941501195,2310.7433291739,0.693513892068247,1.73151866384823
SW_007,32,Swedish,yh1,3,189.195305480611,201.872633475951,174.78720586465,0.128122287326391,short,intended,10,355.829609796661,2160.82973856826,2370.6842062373,0.710882724559534,1.80379557303382
SW_007,32,Swedish,yh1,4,189.195305480611,208.078172119787,174.78720586465,0.119346788194434,short,intended,10,324.42611513209,1875.41517736405,2295.2114571427,0.618488554325641,1.75452751994611
SW_007,32,Swedish,yh1,5,189.195305480611,204.392874303242,174.78720586465,0.149183485243043,short,intended,10,307.005919506477,2159.07216919184,2956.5969696398,0.563297761632656,1.95056682791318
SW_007,32,Swedish,yh1,6,189.195305480611,226.05305298489,174.78720586465,0.105305989583371,short,intended,10,345.256791688501,2247.36833491709,2587.07049722178,0.680719196345906,1.87322671782837
SW_007,32,Swedish,yh1,7,189.195305480611,203.826170271968,174.78720586465,0.114081488715328,short,intended,10,328.35851755506,2214.02920671479,2773.86613912178,0.630536785227113,1.90846325223719
SW_007,32,Swedish,yh1,8,189.195305480611,211.100991624264,174.78720586465,0.119199698964849,short,intended,10,373.333565601049,2261.80416778982,2542.29727632122,0.758903030217798,1.80144578035619
SW_007,32,Swedish,yh1,9,189.195305480611,197.434175624716,174.78720586465,0.11583658854164,short,intended,10,342.95627557146,2107.20196463159,2484.11965452748,0.67403369502337,1.81551330075876
SW_007,32,Swedish,yh1,10,189.195305480611,196.49761772293,174.78720586465,0.119346788194434,short,intended,10,343.480322844709,2233.96486842428,2489.4644625007,0.675560558178011,1.87240342791677
SW_007,32,Swedish,uu1,1,189.195305480611,176.664819884211,174.78720586465,0.251227553114489,long,intended,10,343.170279453698,1453.09939235605,2290.21300007394,0.674657497986864,1.44322730062022
SW_007,32,Swedish,uu1,2,189.195305480611,210.391943012338,174.78720586465,0.130000000000024,long,intended,10,368.584558909563,1930.89407830654,2552.4794634075,0.746100885625516,1.65606827446473
SW_007,32,Swedish,uu1,3,189.195305480611,196.564339299498,174.78720586465,0.159164299272902,long,intended,10,362.144582167939,1762.5343432085,2522.11855859688,0.728474262792788,1.58246448966346
SW_007,32,Swedish,uu1,4,189.195305480611,182.03440217315,174.78720586465,0.243692826779892,long,intended,10,355.232541351963,1719.46812340655,2363.48064402298,0.70920335353955,1.57699767032002
SW_007,32,Swedish,uu1,5,189.195305480611,197.779034751901,174.78720586465,0.160801352796142,long,intended,10,365.345536216671,1786.15727387618,2505.76670723543,0.73727431278624,1.58697823650568
SW_007,32,Swedish,uu1,6,189.195305480611,180.579111092686,174.78720586465,0.287836371527789,long,intended,10,292.307005611435,1730.02941051526,2906.53905314026,0.514235371477435,1.77808904861902
SW_007,32,Swedish,uu1,7,189.195305480611,181.451586094243,174.78720586465,0.280815972222229,long,intended,10,290.397813924006,1790.12898885466,2993.74421386484,0.507682487563703,1.81879120193879
SW_007,32,Swedish,uu1,8,189.195305480611,188.489650449914,174.78720586465,0.303412281153811,long,intended,10,290.891091491928,1879.35256272664,2849.26018824824,0.509379673530031,1.86573367390394
SW_007,32,Swedish,uu1,9,189.195305480611,185.306375195657,174.78720586465,0.325390832851895,long,intended,10,292.546341059877,1919.83204207345,2982.77453558898,0.515053817548282,1.88136989801166
SW_007,32,Swedish,uu1,10,189.195305480611,188.572651504593,174.78720586465,0.325839696382417,long,intended,10,319.239374708228,1911.53468221538,2926.66744167023,0.602371944768511,1.7897204846334
SW_007,32,Swedish,uh1,1,189.195305480611,192.666209651725,174.78720586465,0.152693684895837,short,intended,10,280.347249333952,1140.13907801338,2795.65398681695,0.472459743429957,1.40287652122604
SW_007,32,Swedish,uh1,2,189.195305480611,197.644941010444,174.78720586465,0.161469184027766,short,intended,10,285.946108278824,1285.56230770383,2427.65273167104,0.492234092923971,1.50314813468435
SW_007,32,Swedish,uh1,3,189.195305480611,194.559829361732,174.78720586465,0.135142686631923,short,intended,10,284.3900400841,1127.76046478137,2490.89560350595,0.486777408965799,1.37764237907599
SW_007,32,Swedish,uh1,4,189.195305480611,198.448868032258,174.78720586465,0.152693684895837,short,intended,10,271.419817833228,1273.04856766013,2673.92810866265,0.440097497942359,1.5455029844675
SW_007,32,Swedish,uh1,5,189.195305480611,195.960993450883,174.78720586465,0.157958984375,short,intended,10,299.724973642757,1245.78088990463,2612.30116018716,0.53929603210692,1.42465253342935
SW_007,32,Swedish,uh1,6,189.195305480611,214.02014062332,174.78720586465,0.13005842702924,short,intended,10,394.053973174616,1241.55365120596,2399.95767751069,0.812918620120094,1.14763093117127
SW_007,32,Swedish,uh1,7,189.195305480611,201.324438869164,174.78720586465,0.128122287326391,short,intended,10,386.704881258127,1232.60624566771,2553.54750558827,0.794092553840131,1.15922428419422
SW_007,32,Swedish,uh1,8,189.195305480611,209.44650716586,174.78720586465,0.130701895627624,short,intended,10,384.355281443697,1200.43205491375,2384.84643075743,0.787998069387088,1.13886947980083
SW_007,32,Swedish,uh1,9,189.195305480611,208.132693533163,174.78720586465,0.130824212652669,short,intended,10,377.893209251147,1249.57483057752,2426.5931589387,0.771042372947336,1.19594699640311
SW_007,32,Swedish,uh1,10,189.195305480611,196.388697184609,174.78720586465,0.133387586805554,short,intended,10,358.342106037453,1139.16724758442,2305.52767478077,0.717918866010254,1.15656465632065
SW_007,32,Swedish,ee1,1,189.195305480611,89.9700267724289,174.78720586465,0.248662442513442,long,intended,10,370.754521579379,2529.44763314373,2875.89735383273,0.751970909158633,1.9202160543568
SW_007,32,Swedish,ee1,2,189.195305480611,174.999284831447,174.78720586465,0.270000000000003,long,intended,10,365.431292577895,2513.00766586138,2894.02852169948,0.737509011967271,1.92815730850501
SW_007,32,Swedish,ee1,3,189.195305480611,177.165270534728,174.78720586465,0.272040473090279,long,intended,10,320.006249398351,2576.59536680754,2919.67946030838,0.604771257424218,2.08588365620215
SW_007,32,Swedish,ee1,4,189.195305480611,185.151661995211,174.78720586465,0.247469075520833,long,intended,10,320.764397279724,2510.02698081674,3017.04757746939,0.607137621236559,2.05734189261217
SW_007,32,Swedish,ee1,5,189.195305480611,176.251515050037,174.78720586465,0.282409045444005,long,intended,10,371.456219870545,2613.34382329863,3240.9579211044,0.75386174274818,1.95095482838873
SW_007,32,Swedish,ee1,6,189.195305480611,188.253188490664,174.78720586465,0.257999674479166,long,intended,10,349.734389978756,2489.40925068862,2697.84514552675,0.693604713060195,1.96262673198249
SW_007,32,Swedish,ee1,7,189.195305480611,191.400362506193,174.78720586465,0.291059946982415,long,intended,10,333.197929922668,2617.54286405765,2725.35978099184,0.6451674300076,2.06125462100756
SW_007,32,Swedish,ee1,8,189.195305480611,181.655829973721,174.78720586465,0.275231879805816,long,intended,10,340.456867566522,2503.29370280517,3080.43129542653,0.66671917620361,1.99507418110931
SW_007,32,Swedish,ee1,9,189.195305480611,193.706527314116,174.78720586465,0.289929071398376,long,intended,10,327.791131747531,2549.79494673736,2810.16248750846,0.62880734454372,2.05139160978257
SW_007,32,Swedish,ee1,10,189.195305480611,199.928954441793,174.78720586465,0.303632269965277,long,intended,10,314.280124621327,2552.11894018354,3003.35246367459,0.58671543728845,2.09439454519646
SW_007,32,Swedish,eh1,1,189.195305480611,199.05269498172,174.78720586465,0.122856987847229,short,intended,10,522.637842327067,1720.11226762541,2512.37645939656,1.09531949456387,1.19125607744005
SW_007,32,Swedish,eh1,2,189.195305480611,210.046087666267,174.78720586465,0.147028533230056,short,intended,10,465.836339370035,1782.0628794542,2517.72983251838,0.980265101822103,1.34169252392642
SW_007,32,Swedish,eh1,3,189.195305480611,206.284674425796,174.78720586465,0.14391818576388,short,intended,10,479.694765256324,1656.6599311628,2373.16444515579,1.00958072836344,1.23940876880565
SW_007,32,Swedish,eh1,4,189.195305480611,199.66472864527,174.78720586465,0.138921346052854,short,intended,10,417.561484513726,1834.02861129923,2723.53830136249,0.870862534195641,1.47983845144068
SW_007,32,Swedish,eh1,5,189.195305480611,204.99681891389,174.78720586465,0.113778521215352,short,intended,10,514.267328785238,1757.79273004978,2463.04364145997,1.07917395761689,1.22907094513308
SW_007,32,Swedish,eh1,6,189.195305480611,207.981027252588,174.78720586465,0.106384377406826,short,intended,10,592.810475540864,2026.93635923029,2936.62382859344,1.22130547756729,1.22940600431144
SW_007,32,Swedish,eh1,7,189.195305480611,203.204570877373,174.78720586465,0.117591688368051,short,intended,10,586.70993357231,2041.34865474674,2877.52659197194,1.2109612795033,1.24683542662044
SW_007,32,Swedish,eh1,8,189.195305480611,197.978579263279,174.78720586465,0.13000000000001,short,intended,10,643.959329049728,1914.8239744062,2811.10313355866,1.30406630291188,1.08974540755919
SW_007,32,Swedish,eh1,9,189.195305480611,182.292217490859,174.78720586465,0.129967430673545,short,intended,10,589.920256636965,1853.8720032641,2859.7502588932,1.21641810197393,1.1450443360668
SW_007,32,Swedish,eh1,10,189.195305480611,184.78834997106,174.78720586465,0.140000000000001,short,intended,10,492.704689475168,1820.05766256609,2626.15980563675,1.03634071986776,1.3067134748811
SW_007,32,Swedish,eh1,11,189.195305480611,203.990520327026,174.78720586465,0.130666631183487,short,intended,10,586.723688801654,1902.93689334505,2633.47032944491,1.21098472391308,1.17659971361611
SW_007,32,Swedish,eh1,12,189.195305480611,215.322272449208,174.78720586465,0.118586459400717,short,intended,10,368.276742249176,1759.2582426078,2722.17651795549,0.745265404978594,1.56381287360484
SW_007,32,Swedish,eh1,13,189.195305480611,209.336487892378,174.78720586465,0.133647904029942,short,intended,10,632.70812853865,2077.78849146906,2775.4178391528,1.2864399559037,1.18905015836277
SW_007,32,Swedish,eh1,14,189.195305480611,209.090489720873,174.78720586465,0.122364122964711,short,intended,10,478.304609983531,1802.23329877952,2487.24266940787,1.00667852135899,1.32653410746183
SW_007,32,Swedish,eh1,15,189.195305480611,202.648884178368,174.78720586465,0.136045829600164,short,intended,10,519.080807744098,1793.37226544605,2582.65718868823,1.08849030242626,1.23979350363364
SW_007,32,Swedish,eh1,16,189.195305480611,194.483206917338,174.78720586465,0.111454973214506,short,intended,10,559.532082174476,1860.41851870684,2594.43688574799,1.16353159935377,1.20145588455124
SW_007,32,Swedish,eh1,17,189.195305480611,190.558451329402,174.78720586465,0.110000000000014,short,intended,10,517.238876314507,1862.94848503852,2549.15192209778,1.08493554341217,1.28141090764193
SW_007,32,Swedish,eh1,18,189.195305480611,196.1604988774,174.78720586465,0.129999999999995,short,intended,10,553.815631208216,1861.37081008513,2692.1701705584,1.15326256815678,1.21223665422398
SW_007,32,Swedish,eh1,19,189.195305480611,188.076176543282,174.78720586465,0.120000000000005,short,intended,10,510.736175070145,1800.97621397575,2697.94695421861,1.07228389788282,1.26023097253659
SW_007,32,Swedish,eh1,20,189.195305480611,195.853853528451,174.78720586465,0.132629961561804,short,intended,10,437.432961090038,1798.46670020789,2710.06444044113,0.917354194713572,1.41376628538806
SW_007,32,Swedish,ae1,1,189.195305480611,175.034141187416,174.78720586465,0.268530273437477,long,intended,10,752.04515464935,1828.41175908428,2705.39808105648,1.4592271006747,0.888406609565654
SW_007,32,Swedish,ae1,2,189.195305480611,177.482951206376,174.78720586465,0.28783637152776,long,intended,10,359.165008829005,1750.31111338947,2884.23068878216,0.72021264996112,1.5837669126866
SW_007,32,Swedish,ae1,3,189.195305480611,175.617467453983,174.78720586465,0.272040473090271,long,intended,10,573.714039560361,1763.48820463867,2736.03287747799,1.1885618157143,1.1229179777821
SW_007,32,Swedish,ae1,4,189.195305480611,179.517255378026,174.78720586465,0.284326171875023,long,intended,10,630.336767079617,1718.90532923493,2695.35349548828,1.28268495993545,1.00318870322035
SW_007,32,Swedish,ae1,5,189.195305480611,179.582739151763,174.78720586465,0.280815972222229,long,intended,10,407.728790694335,1812.5274530171,2751.93477692493,0.847032957135028,1.49187530842258
SW_007,32,Swedish,ae1,6,189.195305480611,193.006322556792,174.78720586465,0.26502007378474,long,intended,10,710.158331562499,1849.38707886792,3047.43702867239,1.40191867982606,0.9571216070827
SW_007,32,Swedish,ae1,7,189.195305480611,196.476437822333,174.78720586465,0.250596446362806,long,intended,10,632.645115619673,1857.70755360433,2699.77277671954,1.28634035854728,1.07718888239869
SW_007,32,Swedish,ae1,8,189.195305480611,197.625415005767,174.78720586465,0.27116765661691,long,intended,10,394.858023984584,1698.68809223526,2752.07046192638,0.814956999790489,1.45908525433348
SW_007,32,Swedish,ae1,9,189.195305480611,190.150883543285,174.78720586465,0.296611870659717,long,intended,10,411.022593152696,1756.61747059173,2901.84221110097,0.855078916611111,1.45249716295957
SW_007,32,Swedish,ae1,10,189.195305480611,193.155902763616,174.78720586465,0.291346571180554,long,intended,10,296.072889703031,1715.14302069364,2757.67365872441,0.527036405457773,1.75664607710694
SW_007,32,Swedish,{:,1,189.195305480611,145.006682111142,174.78720586465,0.233981105001362,long,intended,10,683.104863432221,1623.94226560817,2881.12548883243,1.36307911381274,0.865963587994352
SW_007,32,Swedish,{:,2,189.195305480611,97.834338406184,174.78720586465,0.261509874131946,long,intended,10,766.639228148494,1704.92322176191,3006.95560787347,1.47844705568844,0.799259034241848
