Talker,Age,Gender,category,Word,Token,Trial,Location,Duration,SR,F0,F1,F2,F3,Quantity
ref_yw_1,35,female,[ɔ],såll,5,65,35,0.264049146239785,180.453128894151,205.318669540469,601.726995834828,899.766577687527,2662.83731711738,short
ref_yw_1,35,female,[ɔ],såll,5,65,50,0.264049146239785,180.453128894151,205.318669540469,558.869141069957,796.57144440322,2662.80147922881,short
ref_yw_1,35,female,[ɔ],såll,5,65,65,0.264049146239785,180.453128894151,205.318669540469,514,827.178831283627,2677.58232045207,short
ref_yw_1,35,female,[ɔ],såll,5,65,80,0.264049146239785,180.453128894151,205.318669540469,522.722913738112,1097.62904310092,2671.23035079131,short
ref_yw_1,35,female,[ɔ],såll,6,66,20,0.222887073424147,180.453128894151,178,604.959850568413,990.156741461789,2499,short
ref_yw_1,35,female,[ɔ],såll,6,66,35,0.222887073424147,180.453128894151,178,540.366455763145,830.930347933118,2436,short
ref_yw_1,35,female,[ɔ],såll,6,66,50,0.222887073424147,180.453128894151,178,508.317903115594,831.620415456273,2457,short
ref_yw_1,35,female,[ɔ],såll,6,66,65,0.222887073424147,180.453128894151,178,527.245491823214,892.647885965753,2482,short
ref_yw_1,35,female,[ɔ],såll,6,66,80,0.222887073424147,180.453128894151,178,579.553011620427,1133.05546300346,2636.61553295977,short
ref_yw_1,35,female,[ʏ],tysk,4,67,20,0.0994724209870412,180.453128894151,248.590176562724,421.06762668828,2350.09295699019,2844.36378831365,short
ref_yw_1,35,female,[ʏ],tysk,4,67,35,0.0994724209870412,180.453128894151,248.590176562724,415.131296540993,2389.94647716778,2792.59602011728,short
ref_yw_1,35,female,[ʏ],tysk,4,67,50,0.0994724209870412,180.453128894151,248.590176562724,405.397682496984,2461.41073773808,2896.17475194942,short
ref_yw_1,35,female,[ʏ],tysk,4,67,65,0.0994724209870412,180.453128894151,248.590176562724,396.324786454634,2469.90745324622,2948.04337531319,short
ref_yw_1,35,female,[ʏ],tysk,4,67,80,0.0994724209870412,180.453128894151,248.590176562724,395.535896333788,2467.26025016991,2973.77460023602,short
ref_yw_1,35,female,[ʏ],tysk,5,68,20,0.136455756995048,180.453128894151,216.252826240417,438.768859097944,2208.31701824096,2619.41537969694,short
ref_yw_1,35,female,[ʏ],tysk,5,68,35,0.136455756995048,180.453128894151,216.252826240417,434.336589010184,2203.24574881258,2581.60071573551,short
ref_yw_1,35,female,[ʏ],tysk,5,68,50,0.136455756995048,180.453128894151,216.252826240417,432.721633910219,2240.25160035579,2588.80327150632,short
ref_yw_1,35,female,[ʏ],tysk,5,68,65,0.136455756995048,180.453128894151,216.252826240417,431.028554853077,2283.54350397144,2629.15929459437,short
ref_yw_1,35,female,[ʏ],tysk,5,68,80,0.136455756995048,180.453128894151,216.252826240417,424.950723147832,2344.07120152083,2755.90104946373,short
ref_yw_1,35,female,[ʏ],tysk,6,69,20,0.11605115781822,180.453128894151,210.974325855072,448.746017095582,2109.93529538371,2555,short
ref_yw_1,35,female,[ʏ],tysk,6,69,35,0.11605115781822,180.453128894151,210.974325855072,436.095070696818,2181.89849818831,2574.0000531544,short
ref_yw_1,35,female,[ʏ],tysk,6,69,50,0.11605115781822,180.453128894151,210.974325855072,419.226966190067,2207.88261432582,2573.01652204833,short
ref_yw_1,35,female,[ʏ],tysk,6,69,65,0.11605115781822,180.453128894151,210.974325855072,414.271274718294,2258.70233895566,2623.19683430294,short
ref_yw_1,35,female,[ʏ],tysk,6,69,80,0.11605115781822,180.453128894151,210.974325855072,374.15380943281,2307.98592939687,2775.15130419926,short
ref_yw_1,35,female,[œ],dörr,1,70,20,0.306738136392198,180.453128894151,220.989432681323,441.834647607721,1410.96296774484,2804.55859218598,short
ref_yw_1,35,female,[œ],dörr,1,70,35,0.306738136392198,180.453128894151,220.989432681323,446.85174104829,1301.8151738924,2803.11120683252,short
ref_yw_1,35,female,[œ],dörr,1,70,50,0.306738136392198,180.453128894151,220.989432681323,448.690122752249,1307.5264150424,2746.4004337657,short
ref_yw_1,35,female,[œ],dörr,1,70,65,0.306738136392198,180.453128894151,220.989432681323,445.899432553982,1285.89318363538,2861,short
ref_yw_1,35,female,[œ],dörr,1,70,80,0.306738136392198,180.453128894151,220.989432681323,448.619662691897,1513.08286443053,2728,short
ref_yw_1,35,female,[œ],dörr,2,71,20,0.33069488042446,180.453128894151,201.917661014128,450.199283379947,1308.58112025925,2798.68706016201,short
ref_yw_1,35,female,[œ],dörr,2,71,35,0.33069488042446,180.453128894151,201.917661014128,431.759338979659,1220.6300443557,2801.3393151172,short
ref_yw_1,35,female,[œ],dörr,2,71,50,0.33069488042446,180.453128894151,201.917661014128,429.054103561084,1211.60828362427,2781.79273024454,short
ref_yw_1,35,female,[œ],dörr,2,71,65,0.33069488042446,180.453128894151,201.917661014128,431.187665822303,1280.73261488719,2705.93653836235,short
ref_yw_1,35,female,[œ],dörr,2,71,80,0.33069488042446,180.453128894151,201.917661014128,435.883381735363,1404.05315132837,2675,short
ref_yw_1,35,female,[œ],dörr,3,72,20,0.298259854159539,180.453128894151,216.117959584337,469.767548204144,1593.07959300254,2748.83169504332,short
ref_yw_1,35,female,[œ],dörr,3,72,35,0.298259854159539,180.453128894151,216.117959584337,476.949986303916,1443.96229284634,2771.03873818574,short
ref_yw_1,35,female,[œ],dörr,3,72,50,0.298259854159539,180.453128894151,216.117959584337,440.80565783568,1290.95904178298,2728.68862383377,short
ref_yw_1,35,female,[œ],dörr,3,72,65,0.298259854159539,180.453128894151,216.117959584337,488,1466.50727623725,2682.25617815903,short
ref_yw_1,35,female,[œ],dörr,3,72,80,0.298259854159539,180.453128894151,216.117959584337,476.625221662399,1729,2683.83097052571,short
ref_yw_1,35,female,[ø],blött,1,73,20,0.132629894649398,180.453128894151,170.185739150622,676.433547489778,1819.29305496658,2680.78271350007,short
ref_yw_1,35,female,[ø],blött,1,73,35,0.132629894649398,180.453128894151,170.185739150622,672.276244775034,1768.00420808509,2649.67211826128,short
ref_yw_1,35,female,[ø],blött,1,73,50,0.132629894649398,180.453128894151,170.185739150622,729.831219630512,1791.26850679621,2635.03076766021,short
ref_yw_1,35,female,[ø],blött,1,73,65,0.132629894649398,180.453128894151,170.185739150622,698.111894923017,1899.65029090717,2623.17297935491,short
ref_yw_1,35,female,[ø],blött,1,73,80,0.132629894649398,180.453128894151,170.185739150622,716,1795,2674.08107711819,short
ref_yw_1,35,female,[ø],blött,2,74,20,0.133905182097948,180.453128894151,207.736614550341,638.651735315394,1742.144604614,2722.23753131609,short
ref_yw_1,35,female,[ø],blött,2,74,35,0.133905182097948,180.453128894151,207.736614550341,649.796451585928,1726.80276389113,2705.14643484915,short
ref_yw_1,35,female,[ø],blött,2,74,50,0.133905182097948,180.453128894151,207.736614550341,664.15226959962,1694.03054447718,2650.09737845458,short
ref_yw_1,35,female,[ø],blött,2,74,65,0.133905182097948,180.453128894151,207.736614550341,707.730031316749,1846.18651662666,2671.51585255615,short
ref_yw_1,35,female,[ø],blött,2,74,80,0.133905182097948,180.453128894151,207.736614550341,655,1894.23373718872,2556.21995244538,short
ref_yw_1,35,female,[ø],blött,3,75,20,0.123702882509548,180.453128894151,219.016691108637,672.796404066471,1675.69124163471,2635.65739333051,short
ref_yw_1,35,female,[ø],blött,3,75,35,0.123702882509548,180.453128894151,219.016691108637,683.055149154824,1611.77790391746,2580.15856167468,short
ref_yw_1,35,female,[ø],blött,3,75,50,0.123702882509548,180.453128894151,219.016691108637,649.941274091489,1584.77803248932,2471.04132743672,short
ref_yw_1,35,female,[ø],blött,3,75,65,0.123702882509548,180.453128894151,219.016691108637,658.364856084972,1549.85629640877,2438,short
ref_yw_1,35,female,[ø],blött,3,75,80,0.123702882509548,180.453128894151,219.016691108637,708.787596706572,1549.95191264707,2524.69708226523,short
ref_yw_1,35,female,[ʏ],sytt,7,76,20,0.10712414567837,180.453128894151,144,412.020238193592,2292.36172125703,2876.02218540544,short
ref_yw_1,35,female,[ʏ],sytt,7,76,35,0.10712414567837,180.453128894151,144,429.699866214887,2379.68085181272,2884.01441728188,short
ref_yw_1,35,female,[ʏ],sytt,7,76,50,0.10712414567837,180.453128894151,144,426.113509388798,2475.04735484368,2930.44914640485,short
ref_yw_1,35,female,[ʏ],sytt,7,76,65,0.10712414567837,180.453128894151,144,417.002661052368,2033.97975957014,2653.58031409421,short
ref_yw_1,35,female,[ʏ],sytt,7,76,80,0.10712414567837,180.453128894151,144,410.790530889068,2495.77368870032,3048,short
ref_yw_1,35,female,[ʏ],sytt,8,77,20,0.124978169958069,180.453128894151,189.02466460711,382.968420081979,2325.86973020745,2782.51746027543,short
ref_yw_1,35,female,[ʏ],sytt,8,77,35,0.124978169958069,180.453128894151,189.02466460711,378.722081289429,2403.9348782074,2770.59445420716,short
ref_yw_1,35,female,[ʏ],sytt,8,77,50,0.124978169958069,180.453128894151,189.02466460711,388.099876652686,2461.52140075997,2673.71057144147,short
ref_yw_1,35,female,[ʏ],sytt,8,77,65,0.124978169958069,180.453128894151,189.02466460711,387.516602007065,2498.59785097708,2898.71929017321,short
ref_yw_1,35,female,[ʏ],sytt,8,77,80,0.124978169958069,180.453128894151,189.02466460711,359,2452.74452940679,2979.43811856728,short
ref_yw_1,35,female,[ʏ],sytt,9,78,20,0.127528744855198,180.453128894151,214.97645302477,464.395179181695,2153.79449895652,2813.48916493997,short
ref_yw_1,35,female,[ʏ],sytt,9,78,35,0.127528744855198,180.453128894151,214.97645302477,450.751006195842,2272.09493951054,2864.39539177885,short
ref_yw_1,35,female,[ʏ],sytt,9,78,50,0.127528744855198,180.453128894151,214.97645302477,428.950441574162,2364.34119444669,2840.23449870001,short
ref_yw_1,35,female,[ʏ],sytt,9,78,65,0.127528744855198,180.453128894151,214.97645302477,409.103333237625,2448.06533498424,2886.18625557664,short
ref_yw_1,35,female,[ʏ],sytt,9,78,80,0.127528744855198,180.453128894151,214.97645302477,373,2436.42697654478,2901.71513351136,short
ref_yw_1,35,female,[ɛ],lett,4,79,20,0.0718365086049175,180.453128894151,225.767189859497,579.412714850767,2147.8153653819,2914.85780122346,short
ref_yw_1,35,female,[ɛ],lett,4,79,35,0.0718365086049175,180.453128894151,225.767189859497,625.75667843939,2203.21068035636,2892.74193906581,short
ref_yw_1,35,female,[ɛ],lett,4,79,50,0.0718365086049175,180.453128894151,225.767189859497,640.879080702527,2221.67964960578,2863.86950638864,short
ref_yw_1,35,female,[ɛ],lett,4,79,65,0.0718365086049175,180.453128894151,225.767189859497,644.064304912977,2212.11876124189,2845,short
ref_yw_1,35,female,[ɛ],lett,4,79,80,0.0718365086049175,180.453128894151,225.767189859497,655.865787638296,2213.30745025962,2906,short
ref_yw_1,35,female,[ɛ],lett,5,80,20,0.0633742082371214,180.453128894151,187.125521626333,561.583328800137,2087.54008981409,2786.83420003739,short
ref_yw_1,35,female,[ɛ],lett,5,80,35,0.0633742082371214,180.453128894151,187.125521626333,575.482772304208,2122.24393660108,2771.65194800241,short
ref_yw_1,35,female,[ɛ],lett,5,80,50,0.0633742082371214,180.453128894151,187.125521626333,591.140435829477,2137.07040678498,2775.40389400662,short
ref_yw_1,35,female,[ɛ],lett,5,80,65,0.0633742082371214,180.453128894151,187.125521626333,599.438878239382,2135.95737067176,2782.30854192852,short
ref_yw_1,35,female,[ɛ],lett,5,80,80,0.0633742082371214,180.453128894151,187.125521626333,600.331633842098,2145.58422791192,2782.75905225582,short
ref_yw_1,35,female,[ɛ],lett,6,81,20,0.0668921229339787,180.453128894151,239.263996961638,588.493521975007,2006,2827.31399550126,short
ref_yw_1,35,female,[ɛ],lett,6,81,35,0.0668921229339787,180.453128894151,239.263996961638,654.113595672058,2035,2833.825204601,short
ref_yw_1,35,female,[ɛ],lett,6,81,50,0.0668921229339787,180.453128894151,239.263996961638,684.019890457465,2045.77052917326,2789.05801232897,short
ref_yw_1,35,female,[ɛ],lett,6,81,65,0.0668921229339787,180.453128894151,239.263996961638,689.04498546326,2070.56541483101,2780.2578885589,short
ref_yw_1,35,female,[ɛ],lett,6,81,80,0.0668921229339787,180.453128894151,239.263996961638,677.761648499329,2072.25987401038,2747.03982581573,short
ref_yw_1,35,female,[ɔ],lång,7,82,20,0.209147141562482,180.453128894151,217.155190993218,636.620289207754,1077.17059625904,2822.22471087828,short
ref_yw_1,35,female,[ɔ],lång,7,82,35,0.209147141562482,180.453128894151,217.155190993218,632.132339329642,1056.00592459299,2806.62243104552,short
ref_yw_1,35,female,[ɔ],lång,7,82,50,0.209147141562482,180.453128894151,217.155190993218,627.075906879416,989.906339956947,2825.49019342567,short
ref_yw_1,35,female,[ɔ],lång,7,82,65,0.209147141562482,180.453128894151,217.155190993218,615.644725084768,973.617539035121,2865.2613686242,short
ref_yw_1,35,female,[ɔ],lång,7,82,80,0.209147141562482,180.453128894151,217.155190993218,592.570209092444,996.22212184606,2843.61778032082,short
ref_yw_1,35,female,[ɔ],lång,8,83,20,0.249956339916139,180.453128894151,212.534972836855,627.097280469452,1112.01867298909,2762.17497239173,short
ref_yw_1,35,female,[ɔ],lång,8,83,35,0.249956339916139,180.453128894151,212.534972836855,615.084376384701,985.251810781554,2739.40526891756,short
ref_yw_1,35,female,[ɔ],lång,8,83,50,0.249956339916139,180.453128894151,212.534972836855,639.236076816538,890.277171685122,2711.48648503257,short
ref_yw_1,35,female,[ɔ],lång,8,83,65,0.249956339916139,180.453128894151,212.534972836855,589.068507403851,874.575853956087,2728.18330090455,short
ref_yw_1,35,female,[ɔ],lång,8,83,80,0.249956339916139,180.453128894151,212.534972836855,580.605847804445,866.611836261303,2755.283848613,short
ref_yw_1,35,female,[ɔ],lång,9,84,20,0.132629894649426,180.453128894151,228.57585752946,617.149529849855,941.727004621833,2837.96229603236,short
ref_yw_1,35,female,[ɔ],lång,9,84,35,0.132629894649426,180.453128894151,228.57585752946,602.870349870281,940.66860475413,2826.59315673538,short
ref_yw_1,35,female,[ɔ],lång,9,84,50,0.132629894649426,180.453128894151,228.57585752946,593.639116643595,933.784304702789,2727.48148423643,short
ref_yw_1,35,female,[ɔ],lång,9,84,65,0.132629894649426,180.453128894151,228.57585752946,598.149432151579,1025.9346704408,2746.38158656725,short
ref_yw_1,35,female,[ɔ],lång,9,84,80,0.132629894649426,180.453128894151,228.57585752946,577.650656892595,1042.0214662773,2703,short
ref_yw_1,35,female,[ʊ],snott,1,85,20,0.153034493826226,180.453128894151,196.658210321617,489.203072190891,1033.10348764723,2182.65968579334,short
ref_yw_1,35,female,[ʊ],snott,1,85,35,0.153034493826226,180.453128894151,196.658210321617,437.874208560969,959.35638500734,2143.41728903492,short
ref_yw_1,35,female,[ʊ],snott,1,85,50,0.153034493826226,180.453128894151,196.658210321617,434.777542213149,872.322518092451,2127.63638719154,short
ref_yw_1,35,female,[ʊ],snott,1,85,65,0.153034493826226,180.453128894151,196.658210321617,442.491420230048,830.328113273837,2170.94079105713,short
ref_yw_1,35,female,[ʊ],snott,1,85,80,0.153034493826226,180.453128894151,196.658210321617,457.571248640911,956.56295197471,2755.07019261183,short
ref_yw_1,35,female,[ʊ],snott,2,86,20,0.138385186388575,180.453128894151,217.33416362984,480.844537047451,1015,2997,short
ref_yw_1,35,female,[ʊ],snott,2,86,35,0.138385186388575,180.453128894151,217.33416362984,480.947853273751,1016.58743474216,2342.63875640338,short
ref_yw_1,35,female,[ʊ],snott,2,86,50,0.138385186388575,180.453128894151,217.33416362984,456.412724991645,943.395684707178,2337.29524555824,short
ref_yw_1,35,female,[ʊ],snott,2,86,65,0.138385186388575,180.453128894151,217.33416362984,430.160567906531,872.87691572532,2179.94841290557,short
ref_yw_1,35,female,[ʊ],snott,2,86,80,0.138385186388575,180.453128894151,217.33416362984,422.048698894436,737,2231.68109498857,short
ref_yw_1,35,female,[ʊ],snott,3,87,20,0.159410931068976,180.453128894151,186.884909038259,473.357550350082,1277,2836.69787811881,short
ref_yw_1,35,female,[ʊ],snott,3,87,35,0.159410931068976,180.453128894151,186.884909038259,449.502016991123,1040.59806477148,2858.16967005788,short
ref_yw_1,35,female,[ʊ],snott,3,87,50,0.159410931068976,180.453128894151,186.884909038259,452.048627000534,866.98459289448,2812.69864398251,short
ref_yw_1,35,female,[ʊ],snott,3,87,65,0.159410931068976,180.453128894151,186.884909038259,449.83200567053,848.294432951651,2471.36481730572,short
ref_yw_1,35,female,[ʊ],snott,3,87,80,0.159410931068976,180.453128894151,186.884909038259,485.441530338734,869.183840127818,2486.39995001792,short
ref_yw_2,22,female,[æː],lär,1,88,20,0.293944732590921,164.650334756624,154.682612394221,884.815547141032,1952,2961.53837777936,long
ref_yw_2,22,female,[æː],lär,1,88,35,0.293944732590921,164.650334756624,154.682612394221,818.693930482394,2013.850468364,3081.48782411315,long
ref_yw_2,22,female,[æː],lär,1,88,50,0.293944732590921,164.650334756624,154.682612394221,845.472399888066,1854.08259646302,3011.22477660581,long
ref_yw_2,22,female,[æː],lär,1,88,65,0.293944732590921,164.650334756624,154.682612394221,872.628164340226,1994.65515937474,3024.05878747593,long
ref_yw_2,22,female,[æː],lär,1,88,80,0.293944732590921,164.650334756624,154.682612394221,798.701610713522,1947.43909319394,3090.2034410037,long
ref_yw_2,22,female,[æː],lär,2,89,20,0.29372316301199,164.650334756624,154.241552309467,839.908725919782,1905.93071444327,2876.58170533405,long
ref_yw_2,22,female,[æː],lär,2,89,35,0.29372316301199,164.650334756624,154.241552309467,859.753424628245,1912.24533547244,2894.79976822437,long
ref_yw_2,22,female,[æː],lär,2,89,50,0.29372316301199,164.650334756624,154.241552309467,794.307342324222,1964.39574403071,2931.66593353628,long
ref_yw_2,22,female,[æː],lär,2,89,65,0.29372316301199,164.650334756624,154.241552309467,817.687266570568,1920.84724762173,3002.5036412211,long
ref_yw_2,22,female,[æː],lär,2,89,80,0.29372316301199,164.650334756624,154.241552309467,782.375359107361,1958.31339295341,2984.02608656242,long
ref_yw_2,22,female,[æː],lär,3,90,20,0.298857212978739,164.650334756624,144.317901033811,847.296149233538,1973.63003634416,2910.03454338602,long
ref_yw_2,22,female,[æː],lär,3,90,35,0.298857212978739,164.650334756624,144.317901033811,868.155225575618,1886,2903.93742166787,long
ref_yw_2,22,female,[æː],lär,3,90,50,0.298857212978739,164.650334756624,144.317901033811,833.389930915322,1914.74913258362,2981.79769826408,long
ref_yw_2,22,female,[æː],lär,3,90,65,0.298857212978739,164.650334756624,144.317901033811,811.988921645333,1892.57776534557,3043.90413132243,long
ref_yw_2,22,female,[æː],lär,3,90,80,0.298857212978739,164.650334756624,144.317901033811,778.149599405038,1964.67364751688,3054.04314270152,long
ref_yw_2,22,female,[ʉː],lus,1,91,20,0.183589790318518,164.650334756624,180.969417473612,378.879767726829,2209,2846.66506993845,long
ref_yw_2,22,female,[ʉː],lus,1,91,35,0.183589790318518,164.650334756624,180.969417473612,375.153568916037,2127.45338421075,2884.32319856143,long
ref_yw_2,22,female,[ʉː],lus,1,91,50,0.183589790318518,164.650334756624,180.969417473612,357.215547991754,2008.60436226291,2832.48974782139,long
ref_yw_2,22,female,[ʉː],lus,1,91,65,0.183589790318518,164.650334756624,180.969417473612,302.753706558881,1915.96204318929,2745.97411695982,long
ref_yw_2,22,female,[ʉː],lus,1,91,80,0.183589790318518,164.650334756624,180.969417473612,280.862526313903,1946.93313831179,2839.77634236009,long
ref_yw_2,22,female,[ʉː],lus,2,92,20,0.208214350191298,164.650334756624,161.554675536401,363.83169488669,2028.26407033255,2772.12875884648,long
ref_yw_2,22,female,[ʉː],lus,2,92,35,0.208214350191298,164.650334756624,161.554675536401,354.397201007813,1971.88779025407,2820.25181071652,long
ref_yw_2,22,female,[ʉː],lus,2,92,50,0.208214350191298,164.650334756624,161.554675536401,322.539951482023,1934.62916544211,2880.73476937101,long
ref_yw_2,22,female,[ʉː],lus,2,92,65,0.208214350191298,164.650334756624,161.554675536401,236.24419962141,1921.66395022796,2746.56222988379,long
ref_yw_2,22,female,[ʉː],lus,2,92,80,0.208214350191298,164.650334756624,161.554675536401,235,1986.70135648614,2789.16768052283,long
ref_yw_2,22,female,[ʉː],lus,3,93,20,0.175705793691641,164.650334756624,169.183575207743,375.989390619934,2183.23499852174,2736,long
ref_yw_2,22,female,[ʉː],lus,3,93,35,0.175705793691641,164.650334756624,169.183575207743,368.767118082521,2100.16183087737,2678.54139785435,long
ref_yw_2,22,female,[ʉː],lus,3,93,50,0.175705793691641,164.650334756624,169.183575207743,355.681253714341,1980.39338388993,2806.745463567,long
ref_yw_2,22,female,[ʉː],lus,3,93,65,0.175705793691641,164.650334756624,169.183575207743,319.56952750873,1901.5558599302,2709.75364483322,long
ref_yw_2,22,female,[ʉː],lus,3,93,80,0.175705793691641,164.650334756624,169.183575207743,234,1886.02967349315,2675.09863325749,long
ref_yw_2,22,female,[yː],typ,1,94,20,0.193217148205292,164.650334756624,159.326365199164,393.222427166992,2270.23555700319,3898.14636368515,long
ref_yw_2,22,female,[yː],typ,1,94,35,0.193217148205292,164.650334756624,159.326365199164,345.668810184053,2286.49450953591,3786.29224431006,long
ref_yw_2,22,female,[yː],typ,1,94,50,0.193217148205292,164.650334756624,159.326365199164,295.318745676178,2332,3935.38468950224,long
ref_yw_2,22,female,[yː],typ,1,94,65,0.193217148205292,164.650334756624,159.326365199164,292.351372272561,2208.47619408611,3474.36391674607,long
ref_yw_2,22,female,[yː],typ,1,94,80,0.193217148205292,164.650334756624,159.326365199164,292.87863403246,2195.15205556531,3324.57200605661,long
ref_yw_2,22,female,[yː],typ,2,95,20,0.171461657551163,164.650334756624,174.365468391747,400.638036976538,2198.98776674987,3854.83273559751,long
ref_yw_2,22,female,[yː],typ,2,95,35,0.171461657551163,164.650334756624,174.365468391747,372.148869336931,2235.62891233531,3923.32891383142,long
ref_yw_2,22,female,[yː],typ,2,95,50,0.171461657551163,164.650334756624,174.365468391747,354.752451248233,2271.73072976767,3647.20202576792,long
ref_yw_2,22,female,[yː],typ,2,95,65,0.171461657551163,164.650334756624,174.365468391747,322.387586377365,2235.32342251132,3620.63600883557,long
ref_yw_2,22,female,[yː],typ,2,95,80,0.171461657551163,164.650334756624,174.365468391747,284.124010479025,2331,3464.03243587327,long
ref_yw_2,22,female,[yː],typ,3,96,20,0.171930463209222,164.650334756624,179.10038137538,401.940039974262,2154.09332951835,3503.6905466443,long
ref_yw_2,22,female,[yː],typ,3,96,35,0.171930463209222,164.650334756624,179.10038137538,381.947410528742,2171.88410930335,3521.46132235528,long
ref_yw_2,22,female,[yː],typ,3,96,50,0.171930463209222,164.650334756624,179.10038137538,354.388576287048,2202.69233104568,3616.46773932836,long
ref_yw_2,22,female,[yː],typ,3,96,65,0.171930463209222,164.650334756624,179.10038137538,327.543564757468,2176.85364601919,3338.94626275226,long
ref_yw_2,22,female,[yː],typ,3,96,80,0.171930463209222,164.650334756624,179.10038137538,304.195963889032,2210.1996775004,3553.49187374204,long
ref_yw_2,22,female,[oː],lås,1,97,20,0.218023317849102,164.650334756624,172.148946635955,382.666910808964,799.103312560881,2282.10970248151,long
ref_yw_2,22,female,[oː],lås,1,97,35,0.218023317849102,164.650334756624,172.148946635955,361.000173939109,731.813855614102,2336.04533436683,long
ref_yw_2,22,female,[oː],lås,1,97,50,0.218023317849102,164.650334756624,172.148946635955,354.376706897068,659,2420.19294439546,long
ref_yw_2,22,female,[oː],lås,1,97,65,0.218023317849102,164.650334756624,172.148946635955,417.418886138389,786.188222529305,2528.98523128077,long
ref_yw_2,22,female,[oː],lås,1,97,80,0.218023317849102,164.650334756624,172.148946635955,479.821886844583,888.409630267846,2666.97785517172,long
ref_yw_2,22,female,[oː],lås,2,98,20,0.252053719697528,164.650334756624,168.008182763694,382.817041224101,850.204977381977,2744.22736640619,long
ref_yw_2,22,female,[oː],lås,2,98,35,0.252053719697528,164.650334756624,168.008182763694,359.472280253813,734.980964835779,2330.52528548549,long
ref_yw_2,22,female,[oː],lås,2,98,50,0.252053719697528,164.650334756624,168.008182763694,380.421494098179,764.770100992273,2345.01000061987,long
ref_yw_2,22,female,[oː],lås,2,98,65,0.252053719697528,164.650334756624,168.008182763694,459.167600737588,890.258314611615,2655.15305895637,long
ref_yw_2,22,female,[oː],lås,2,98,80,0.252053719697528,164.650334756624,168.008182763694,500.867515385339,911.349063769062,2730.12841911613,long
ref_yw_2,22,female,[oː],lås,3,99,20,0.238778234637344,164.650334756624,161.754281997254,394.485938330114,803.559976023814,2633.80711711767,long
ref_yw_2,22,female,[oː],lås,3,99,35,0.238778234637344,164.650334756624,161.754281997254,388.710452940633,799.541333401693,2732,long
ref_yw_2,22,female,[oː],lås,3,99,50,0.238778234637344,164.650334756624,161.754281997254,387.323877682216,783.87907866177,2688.46492317585,long
ref_yw_2,22,female,[oː],lås,3,99,65,0.238778234637344,164.650334756624,161.754281997254,418.878687292415,904.538118000598,2557.33883460301,long
ref_yw_2,22,female,[oː],lås,3,99,80,0.238778234637344,164.650334756624,161.754281997254,443.614872667424,906.069100455486,2815.64746534536,long
ref_yw_2,22,female,[eː],leta,1,100,20,0.183507466917092,164.650334756624,170.417702087964,393.899735149863,2693.21140662313,3098.51992186949,long
ref_yw_2,22,female,[eː],leta,1,100,35,0.183507466917092,164.650334756624,170.417702087964,386.271774091538,2705.75810156216,3081.4178326232,long
ref_yw_2,22,female,[eː],leta,1,100,50,0.183507466917092,164.650334756624,170.417702087964,410.638935870981,2595.55722701419,3024.67261866301,long
ref_yw_2,22,female,[eː],leta,1,100,65,0.183507466917092,164.650334756624,170.417702087964,510.002806109501,2441.47018469764,3107.84189815005,long
ref_yw_2,22,female,[eː],leta,1,100,80,0.183507466917092,164.650334756624,170.417702087964,706.339103226652,2106.53248801569,2974.63343546893,long
ref_yw_2,22,female,[eː],leta,2,101,20,0.203653390600991,164.650334756624,171.372237036553,386.935703565607,2669.60812004009,3068.84409278364,long
ref_yw_2,22,female,[eː],leta,2,101,35,0.203653390600991,164.650334756624,171.372237036553,363.821753972361,2717.34053123433,3026.82640498017,long
ref_yw_2,22,female,[eː],leta,2,101,50,0.203653390600991,164.650334756624,171.372237036553,420.254916945938,2601.24115435341,3111.04163760547,long
ref_yw_2,22,female,[eː],leta,2,101,65,0.203653390600991,164.650334756624,171.372237036553,493.501651498078,2332.78480060357,2982.45672079389,long
ref_yw_2,22,female,[eː],leta,2,101,80,0.203653390600991,164.650334756624,171.372237036553,837.541191406051,2157.5173374219,2984.19258442942,long
ref_yw_2,22,female,[eː],leta,3,102,20,0.189200560828041,164.650334756624,84.6871239876004,380.905415690867,2659.38796628969,3061.90764635735,long
ref_yw_2,22,female,[eː],leta,3,102,35,0.189200560828041,164.650334756624,84.6871239876004,373.263571719175,2574.73239488753,3017.7054446699,long
ref_yw_2,22,female,[eː],leta,3,102,50,0.189200560828041,164.650334756624,84.6871239876004,441.7581654847,2510.02782661149,3072.1760436347,long
ref_yw_2,22,female,[eː],leta,3,102,65,0.189200560828041,164.650334756624,84.6871239876004,559.568966647296,2310.71797288812,2919,long
ref_yw_2,22,female,[eː],leta,3,102,80,0.189200560828041,164.650334756624,84.6871239876004,837,1963,2877,long
ref_yw_2,22,female,[œː],dör,1,103,20,0.337058762141972,164.650334756624,161.127236688944,582.319951103822,1504.39212296195,3026.12939260773,long
ref_yw_2,22,female,[œː],dör,1,103,35,0.337058762141972,164.650334756624,161.127236688944,573.043847955781,1674,2964.75245652674,long
ref_yw_2,22,female,[œː],dör,1,103,50,0.337058762141972,164.650334756624,161.127236688944,579.026551434784,1521,3013,long
ref_yw_2,22,female,[œː],dör,1,103,65,0.337058762141972,164.650334756624,161.127236688944,584,1603,2937.65906344698,long
ref_yw_2,22,female,[œː],dör,1,103,80,0.337058762141972,164.650334756624,161.127236688944,553.025755828757,1608.53272287496,2895.69457976641,long
